"set","x","y","group",".sample","target1","target2"
11,0.93605814839773,0.833472059747453,1,1,2,7
11,-1.78812758770285,-1.16526995031187,2,1,2,7
11,-1.74314744259615,-1.2039009834584,2,1,2,7
11,1.40913449761367,0.321528532728473,3,1,2,7
11,-1.65524680017867,-1.51912399228414,2,1,2,7
11,0.0130649132167593,1.36108053776436,4,1,2,7
11,-0.154487977830412,1.16681123672852,4,1,2,7
11,-1.65353855125213,-0.651025127322344,2,1,2,7
11,0.486044135384162,1.04537197455449,4,1,2,7
11,0.290268581548996,0.911140461446463,4,1,2,7
11,-1.36111077640429,-1.34620838860413,2,1,2,7
11,-1.3038411141815,-1.01451313399304,2,1,2,7
11,-1.25746451297834,-0.802606096439631,2,1,2,7
11,-1.19687152465093,-1.16392793419555,2,1,2,7
11,-1.2779660481008,-0.788547705018937,2,1,2,7
11,-0.5917776189014,-1.3286761032953,2,1,2,7
11,-1.05608090587763,-1.21242914297672,2,1,2,7
11,0.022951656008797,1.13744311602863,4,1,2,7
11,-0.947777957903823,-1.5020676994683,2,1,2,7
11,0.710043176108155,0.622098236144856,4,1,2,7
11,0.214643997478939,1.21346184442623,4,1,2,7
11,-0.801008784461209,-0.381301789679351,5,1,2,7
11,-0.583729093123566,-1.35714659185499,2,1,2,7
11,1.34393134537309,-0.348580023379865,3,1,2,7
11,-0.658962482606629,0.132677571196044,5,1,2,7
11,-0.616243671984669,-1.44855817406012,2,1,2,7
11,-0.567544611412729,-0.248753775044987,5,1,2,7
11,-0.506708007311099,0.628067583648996,4,1,2,7
11,-0.458084090830025,-0.00640318537541833,5,1,2,7
11,-1.25420338288452,-0.849523246849275,2,1,2,7
11,-0.372371221921626,-0.0103268785656759,5,1,2,7
11,1.34287909000051,-0.147777994448869,3,1,2,7
11,-0.258542198800384,-0.408054580192958,5,1,2,7
11,-0.22188812807835,0.510774649308649,4,1,2,7
11,-0.172648530454321,-0.320223934041328,5,1,2,7
11,-0.123326416973071,0.136888978371785,4,1,2,7
11,0.53679239076884,0.498397346002969,4,1,2,7
11,-0.761575084040555,-1.27044977411599,2,1,2,7
11,0.0394314101223624,-0.331028747343568,5,1,2,7
11,0.0793241951322597,-0.679867086401543,5,1,2,7
11,0.13233829787565,0.452314902902921,4,1,2,7
11,-0.757547780799378,-1.3161133432929,2,1,2,7
11,0.553768177858803,0.689453824641725,4,1,2,7
11,1.95796601549875,-0.175765676943666,3,1,2,7
11,-1.11946377375634,-1.12616772303993,2,1,2,7
11,-0.818743694676573,-1.42853956607925,2,1,2,7
11,0.420650282095629,0.710135241506122,4,1,2,7
11,0.478144926679176,0.298201054513826,4,1,2,7
11,0.520951509442939,0.607921209830439,4,1,2,7
11,0.581059685447044,0.462500834662843,4,1,2,7
11,-0.142663954002683,1.44997485114436,4,1,2,7
11,1.43516081905325,0.103283995738004,3,1,2,7
11,-1.01848469072573,-1.56820718626255,2,1,2,7
11,-0.701084444912295,-1.1660515426752,2,1,2,7
11,-1.76887702944244,-1.15977834059337,2,1,2,7
11,0.878606072066521,0.2910517819129,4,1,2,7
11,0.918395018403756,0.576629803784571,4,1,2,7
11,0.978608055382235,1.58712080288964,1,1,2,7
11,-0.805830067968384,-1.37248646585779,2,1,2,7
11,0.74829294395919,0.976563093987877,1,1,2,7
11,-0.261131220648549,0.634078362216333,4,1,2,7
11,1.17299620309495,1.43715948540203,1,1,2,7
11,1.10777649877047,-0.21225553485161,3,1,2,7
11,1.25814828452067,1.64366844376509,1,1,2,7
11,1.30854946503056,0.934970063317172,1,1,2,7
11,0.980264228140482,0.865468316087844,1,1,2,7
11,1.5342437036354,-0.0128164929090124,3,1,2,7
11,1.45921437024089,1.12173564898897,1,1,2,7
11,1.51873978843688,1.18173211712783,1,1,2,7
11,1.56411614529907,1.47740839902979,1,1,2,7
11,-0.141459684921128,1.43531376452881,4,1,2,7
11,0.769543240774177,0.905155177302263,1,1,2,7
11,-0.929926597345723,-1.65487024929544,2,1,2,7
11,1.7519255507109,1.11790993902133,1,1,2,7
