"set","x","y","group",".sample","target1","target2"
9,0.721962777698998,1.9125299079672,1,1,9,13
9,-2.24715515310186,0.39182445144729,2,1,9,13
9,-0.724705157073434,-0.762006886134619,2,1,9,13
9,-1.60475204307401,-1.39729031104504,2,1,9,13
9,1.15895837358305,1.15840677183051,1,1,9,13
9,-0.155985423559735,-0.602912025151572,3,1,9,13
9,-0.717199653316019,-0.107151360032343,2,1,9,13
9,-1.26515638023562,-1.44716133719143,2,1,9,13
9,-1.18828578043372,-0.102492780109756,2,1,9,13
9,-0.0382878342248849,-1.31314458569907,3,1,9,13
9,-1.03328161205574,-1.16057728970448,2,1,9,13
9,-0.968230698034919,-1.49072236467774,2,1,9,13
9,-1.90288049705177,0.586676015464634,2,1,9,13
9,-0.801222392485206,-0.432191615729449,2,1,9,13
9,-0.7357974573685,-0.753756188400981,2,1,9,13
9,-0.637482115029434,-0.0292439929106642,2,1,9,13
9,0.490545203144069,-1.19062563992912,3,1,9,13
9,-0.505257649545704,-0.317236304061042,2,1,9,13
9,-0.401814946069435,-0.0414143297308667,3,1,9,13
9,1.28989701967718,1.11545954058012,1,1,9,13
9,-0.250671363080319,-0.060199611340281,3,1,9,13
9,0.096622534229026,-0.644011308153248,3,1,9,13
9,-0.101015458491696,0.493454366843802,3,1,9,13
9,-0.0071528619772859,-0.312530204779131,3,1,9,13
9,-1.04338886869506,-0.833802367640154,2,1,9,13
9,-0.763312093023011,-1.15570374737755,2,1,9,13
9,0.355906828133938,-0.763758700604325,3,1,9,13
9,0.305866482410614,-0.0374667511619695,3,1,9,13
9,0.372161406840395,-0.613524936122191,3,1,9,13
9,0.465247606785807,-0.12155455161998,3,1,9,13
9,0.532535155858424,0.691440453230779,1,1,9,13
9,0.594194223548269,0.0603529799099486,3,1,9,13
9,-1.25653282227787,0.572982152473959,2,1,9,13
9,-0.38788631287076,-0.798471340676922,3,1,9,13
9,0.839416498193423,1.3861512153804,1,1,9,13
9,-0.0432305262135545,-1.00799526038139,3,1,9,13
9,0.999318507836066,1.01628517183054,1,1,9,13
9,1.07746003455901,0.748500476081237,1,1,9,13
9,0.799254465554691,-1.22014110710667,3,1,9,13
9,1.22844571220964,1.92821629952486,1,1,9,13
9,1.31956370800929,1.34976139947521,1,1,9,13
9,1.41059728177638,1.9536366394492,1,1,9,13
9,1.48454638894645,0.639899268114244,1,1,9,13
9,1.55231079110115,1.33559918930429,1,1,9,13
9,1.6858740991937,1.37591059856375,1,1,9,13
