"set","x","y","group",".sample","target1","target2"
6,0.26051582129178,1.51533442436958,1,1,4,9
6,-1.27199940830954,-1.01530445491912,2,1,4,9
6,0.424218856221364,-0.784802055485941,3,1,4,9
6,-1.37972927093153,-1.27360476899821,2,1,4,9
6,-1.59126145658201,-1.47574479359888,2,1,4,9
6,-1.70599223571919,-1.12165524600974,2,1,4,9
6,-1.50500115501897,-1.31756087892673,2,1,4,9
6,1.20993561885091,1.06718622866165,4,1,4,9
6,1.64608829342453,0.425076277264354,4,1,4,9
6,-1.35042131565549,-1.40585298723235,2,1,4,9
6,-1.3204856973389,-1.30826639460382,2,1,4,9
6,-1.26896025650864,-1.18308330998873,2,1,4,9
6,0.93520625448116,0.893101206174532,4,1,4,9
6,-1.17349038774107,-1.43682843419738,2,1,4,9
6,-1.11513176479431,-1.36358629636875,2,1,4,9
6,-1.06556356412016,-0.331748856992124,2,1,4,9
6,0.234245122496185,1.4830584817266,1,1,4,9
6,0.000995746276660179,-0.308706179096926,5,1,4,9
6,-0.935842346661711,-0.905466831882749,2,1,4,9
6,-0.88489225698799,-0.0795695836321557,5,1,4,9
6,0.177051802317409,1.52216305992987,1,1,4,9
6,0.89223522586289,0.574395241373125,4,1,4,9
6,-0.737005374853274,-0.445468042168265,5,1,4,9
6,-0.684542258536217,-0.354421631426236,5,1,4,9
6,-0.643522256665525,-0.702371177530392,5,1,4,9
6,0.343340782466195,-1.01484698961623,3,1,4,9
6,-0.539861908292422,0.0204551685255947,5,1,4,9
6,-0.485559355108636,-0.707619420909137,5,1,4,9
6,-1.17263174553082,-1.67031102426662,2,1,4,9
6,-0.391064708342074,-0.756232852383952,5,1,4,9
6,-0.512584721481955,-0.269085267820382,5,1,4,9
6,-1.42782683261689,-1.20472488220004,2,1,4,9
6,-0.246316117064382,-0.137182929016015,5,1,4,9
6,0.973657010088538,0.863195753914181,4,1,4,9
6,0.00505210383849797,1.27151870903993,1,1,4,9
6,-0.109850725231441,-0.326369019887712,5,1,4,9
6,-0.0671472696790535,0.263530532781255,3,1,4,9
6,0.174489447361635,0.953284703180525,1,1,4,9
6,-0.804771597659073,0.185506253149107,5,1,4,9
6,0.0847332322202846,-0.445347607813253,3,1,4,9
6,0.138031250427105,0.356497141742779,3,1,4,9
6,0.686711073268183,-0.895430675461027,3,1,4,9
6,0.236146487336055,0.413859924101094,3,1,4,9
6,1.46091542160268,0.865596859958093,4,1,4,9
6,0.321577260581491,-0.270969217532862,3,1,4,9
6,0.163966897951189,0.697171641009855,1,1,4,9
6,0.898500513201764,-0.82598695815461,3,1,4,9
6,0.473868337006878,0.132888359417046,3,1,4,9
6,0.509835654664455,0.214772994388644,3,1,4,9
6,0.555809682276411,0.0592869641036708,3,1,4,9
6,-0.61745994404718,0.0853261182386092,5,1,4,9
6,0.714574215629044,0.889762887954881,4,1,4,9
6,1.25582651613734,0.478043890479003,4,1,4,9
6,0.747851868323336,1.4561442842367,4,1,4,9
6,-0.664572849638669,0.45922619079678,5,1,4,9
6,-0.662853311162273,1.38259341535722,1,1,4,9
6,0.896674306514045,0.94544178019733,4,1,4,9
6,-1.40523124865679,-1.57953045575651,2,1,4,9
6,-1.39004103105575,-1.51980557928672,2,1,4,9
6,1.03617048685453,0.709906064030145,4,1,4,9
6,1.49476946173371,0.858540724332506,4,1,4,9
6,1.13159064793459,1.50602600929143,4,1,4,9
6,0.499343619035675,-0.425908046414082,3,1,4,9
6,0.400252961273163,0.945477003509945,1,1,4,9
6,1.28439253778081,1.37460275270779,4,1,4,9
6,-1.75533286722767,-0.91264074634424,2,1,4,9
6,0.246959806144639,-0.48463855401102,3,1,4,9
6,1.43874931080323,1.67324606056912,4,1,4,9
6,0.790340250200486,0.0515735404736779,3,1,4,9
6,1.42062478888869,0.848727860827424,4,1,4,9
6,1.56873557679109,1.89856798089458,4,1,4,9
6,1.62080390923937,1.2353121433767,4,1,4,9
6,1.09269668493789,-0.593757149289274,3,1,4,9
6,1.71573262123523,1.65732740123967,4,1,4,9
6,-1.2762702257515,-1.37929673410281,2,1,4,9
6,-1.56239751196177,-1.5576482500126,1,2,4,9
6,1.37151069673904,0.655381193467705,2,2,4,9
6,-1.47631682204039,-1.08452204791186,1,2,4,9
6,0.171837786004092,1.07561723367749,3,2,4,9
6,-1.10645933696493,-0.426719101261852,1,2,4,9
6,-1.34504108401447,-1.09982698521454,1,2,4,9
6,-1.29273660734946,-1.02830072633896,1,2,4,9
6,-1.25540935292218,-1.04973139680079,1,2,4,9
6,-1.20604664826265,-0.442682842968442,1,2,4,9
6,-0.402924669327978,-1.09654128494866,4,2,4,9
6,-1.12039635745069,-1.07553988429081,1,2,4,9
6,-1.07402394915956,-0.791723737555359,1,2,4,9
6,-1.03054693001332,-1.32441077266722,1,2,4,9
6,-1.29304715594044,-0.170966179858195,1,2,4,9
6,-0.940339038618363,-0.442570020282144,1,2,4,9
6,-0.891977080929445,-0.434238710954759,1,2,4,9
6,-0.843894828899726,-0.760873363923517,1,2,4,9
6,-0.810935716180189,-0.703383660829192,1,2,4,9
6,-0.254219037444513,-1.4412240969062,4,2,4,9
6,-0.725668843272506,-1.29959051889209,1,2,4,9
6,-0.674084222341532,-0.473691334397253,1,2,4,9
6,-0.211700539669647,-1.08214430661199,4,2,4,9
6,-0.584267988846534,-0.836760256378807,1,2,4,9
6,-0.542742507184467,-0.77036953792313,1,2,4,9
6,-0.498758060447292,-0.358628593779282,1,2,4,9
6,-0.453805860658023,-1.05661828708508,4,2,4,9
6,-0.414170846806427,-0.428703936273895,1,2,4,9
6,1.22027287388859,-0.450935833770563,5,2,4,9
6,-1.04154357664752,-0.595202789512038,1,2,4,9
6,0.27173426560022,1.49727676561586,3,2,4,9
6,-0.233125290046829,-0.394008519400583,5,2,4,9
6,0.981293720008661,0.125373430167723,5,2,4,9
6,-0.136796925759612,-0.119872421109168,5,2,4,9
6,-0.276309826697806,1.43845976908277,3,2,4,9
6,1.23930587935042,1.1334160332342,2,2,4,9
