"",".sample","target1","target2","line","group","gini"
"1",1,3,6,0.403349621344809,0.848891419727692,0.972498885089936
"2",2,3,6,0.393857645917086,0.874723409734519,0.979849792545649
"3",3,3,6,0.676957884069577,0.849818394096596,0.973360538509945
"4",4,3,6,0.55075637795089,0.866521834886895,0.973305867612394
"5",5,3,6,0.353812726893055,0.870941896933676,0.971292678783761
"6",6,3,6,0.295869375230832,0.920009956981587,0.958187416978626
"7",7,3,6,0.566515117176269,0.886422076551505,0.976869135802469
"8",8,3,6,0.423208206440833,0.858478724306828,0.957273493336662
"9",9,3,6,0.250271499956923,0.75555948464084,0.939826989619377
"10",10,3,6,0.528081535538764,0.861927739225053,0.973322356710573
"11",11,3,6,0.356168367105177,0.862150519643809,0.977375179291032
"12",12,3,6,0.293258498911578,0.806633422565178,0.976161227723477
"13",13,3,6,0.462341489870203,0.832386549697434,0.965795927467301
"14",14,3,6,0.406310251580955,0.800617114263031,0.96343631631838
"15",15,3,6,0.394735942222968,0.874992596403684,0.957791824196597
"16",16,3,6,0.390046565568407,0.792652721920638,0.926624737945493
"17",17,3,6,0.359154563064161,0.829985110804232,0.965775
"18",18,3,6,0.474364024285577,0.869629958158174,0.97623975326678
"19",19,3,6,0.55981726779906,0.896758219754379,0.975346968590212
"20",20,3,6,0.51436354131638,0.862146823257173,0.963832199546485
