"",".sample","target1","target2","line","group","gini"
"1",1,2,11,0.412199433140372,0.728080702404998,0.87998718154142
"2",2,2,11,0.781285916244588,0.829049595707723,0.905441232167656
"3",3,2,11,0.466676551763807,0.757589525368589,0.919875130072841
"4",4,2,11,0.631564529541402,0.804434855708618,0.832426346406455
"5",5,2,11,0.465344312930075,0.750758897646859,0.87998718154142
"6",6,2,11,0.559777841127962,0.798550213968629,0.8576
"7",7,2,11,0.373485222180022,0.746836134508864,0.86328125
"8",8,2,11,0.491037681263549,0.778431092836039,0.917100242802636
"9",9,2,11,0.464276271444184,0.718814637880766,0.914388020833333
"10",10,2,11,0.459124295348185,0.796653342639525,0.890717878372199
"11",11,2,11,0.356453684140314,0.91634798298841,0.865131578947368
"12",12,2,11,0.488763662561829,0.831418975835563,0.915988628565827
"13",13,2,11,0.614624697987535,0.810162292787914,0.887792132384962
"14",14,2,11,0.412082650226565,0.767820121583259,0.91
"15",15,2,11,0.581483778654169,0.657763963788057,0.813915266617969
"16",16,2,11,0.400941159210309,0.714199954605812,0.92487510604204
"17",17,2,11,0.399885646193606,0.750079161096278,0.926844199571472
"18",18,2,11,0.297188900355161,0.649691071338957,0.828125
"19",19,2,11,0.248591588924672,0.780283876331453,0.905441232167656
"20",20,2,11,0.535361098162761,0.795982470837196,0.916666666666667
