"",".sample","target1","target2","line","group","gini"
"1",1,19,5,0.485603633981546,0.681851477516088,0.810408163265306
"2",2,19,5,0.315606484958269,0.702928860055993,0.821428571428571
"3",3,19,5,0.671374728217088,0.81613009111714,0.877218934911243
"4",4,19,5,0.397808433945714,0.719605682152739,0.872427983539095
"5",5,19,5,0.281659525667123,0.826287273317207,0.912937911897329
"6",6,19,5,0.533761833031668,0.72959496245191,0.905604338842975
"7",7,19,5,0.543377256496592,0.775408688600074,0.924223115380845
"8",8,19,5,0.534649104977228,0.770984647730916,0.856821329639889
"9",9,19,5,0.53172739965746,0.74820640054516,0.896501669327914
"10",10,19,5,0.289602019568774,0.700355439583311,0.890717878372199
"11",11,19,5,0.357079166923054,0.656429022451811,0.845937324075812
"12",12,19,5,0.462856945328197,0.766057211429594,0.919667590027701
"13",13,19,5,0.462949143759048,0.723320870589269,0.837384259259259
"14",14,19,5,0.400849880429412,0.706364946131953,0.92762399077278
"15",15,19,5,0.475307306176147,0.737926645855548,0.899653979238754
"16",16,19,5,0.639671633722671,0.782208959554222,0.85336011687363
"17",17,19,5,0.666909301743952,0.746692026494042,0.901785714285714
"18",18,19,5,0.573039326123559,0.798020535117083,0.924153645833333
"19",19,19,5,0.867147701989646,0.861828621996138,0.917100242802636
"20",20,19,5,0.507969502999301,0.767848618836383,0.920014177693762
