"",".sample","target1","target2","line","group","gini"
"1",1,2,7,0.298883081123595,0.715677081000573,0.904636678200692
"2",2,2,7,0.779546494292666,0.777904879835121,0.865131578947368
"3",3,2,7,0.363767327632592,0.70101519813524,0.926384839650146
"4",4,2,7,0.458385905902715,0.758170766452396,0.881909950328473
"5",5,2,7,0.496740941329578,0.775887163704476,0.88578125
"6",6,2,7,0.389500986654631,0.702368323676083,0.894671280276817
"7",7,2,7,0.0394910796658776,0.855745290329318,0.917100242802636
"8",8,2,7,0.591642699703605,0.784246944353217,0.862730517549078
"9",9,2,7,0.343423172918518,0.703863693258706,0.8732741617357
"10",10,2,7,0.461404100919502,0.703556868298662,0.801836734693878
"11",11,2,7,0.43638633713556,0.727826880099173,0.903755585074266
"12",12,2,7,0.232785533076976,0.711211986436497,0.921262573707943
"13",13,2,7,0.605567676862122,0.814060065817993,0.916389004581424
"14",14,2,7,0.299153947296194,0.793088860749311,0.919667590027701
"15",15,2,7,0.276227583920005,0.791382231356002,0.926844199571472
"16",16,2,7,0.182066624977783,0.684940761253294,0.917100242802636
"17",17,2,7,0.244895429948258,0.692009071468796,0.909478305785124
"18",18,2,7,0.380653175529074,0.716345993760348,0.85230909922268
"19",19,2,7,0.462300989599172,0.716820857594489,0.903755585074266
"20",20,2,7,0.350354736655946,0.78563352868411,0.913703703703704
