"",".sample","target1","target2","line","group","gini"
"1",1,12,11,0.512963768928457,0.838127213817835,0.974523339907955
"2",2,12,11,0.403472744378046,0.822678432489254,0.978862448170182
"3",3,12,11,0.530222541639468,0.877960436475046,0.974427223029832
"4",4,12,11,0.466402888181093,0.817353911441648,0.959677419354839
"5",5,12,11,0.224177397772776,0.846861667975402,0.962978871916025
"6",6,12,11,0.280106134166616,0.844996260283789,0.974212353150587
"7",7,12,11,0.46142596771222,0.872837284116181,0.964780299875052
"8",8,12,11,0.525731971597154,0.807400400156771,0.947561728395062
"9",9,12,11,0.431718606109301,0.879431609150816,0.980423460846922
"10",10,12,11,0.507886094558112,0.871079034720394,0.977218627929688
"11",11,12,11,0.00954976013548905,0.911621739716592,0.979658475635152
"12",12,12,11,0.860930172502268,0.904823873118754,0.975753225608795
"13",13,12,11,0.528872603939102,0.849541480674275,0.943750825736557
"14",14,12,11,0.448016701171965,0.848435286345392,0.973931947069943
"15",15,12,11,0.397650947226948,0.862917837455383,0.971900900698547
"16",16,12,11,0.430527804399131,0.804489705082343,0.980034677294136
"17",17,12,11,0.540599733341137,0.852370024288206,0.971564544913742
"18",18,12,11,0.381934730946983,0.852540547295706,0.953164805016657
"19",19,12,11,0.65506557458918,0.896956088638884,0.962229279466889
"20",20,12,11,0.303697420007035,0.86028502593951,0.974878186568745
