"",".sample","target1","target2","line","group","gini"
"1",1,14,13,0.42333136805231,0.871947545522376,0.959677419354839
"2",2,14,13,0.386275268156648,0.840890154976841,0.959623109640832
"3",3,14,13,0.412102844625676,0.873658489399863,0.974770642201835
"4",4,14,13,0.424850335249953,0.851171531105058,0.958849751346337
"5",5,14,13,0.484903346339507,0.887245566380196,0.978025014275452
"6",6,14,13,0.315015612177242,0.888125145101815,0.976831896551724
"7",7,14,13,0.532564335950202,0.909419582055512,0.975955685415145
"8",8,14,13,0.41610800066239,0.868139415135117,0.97441015948523
"9",9,14,13,0.168892847172346,0.840846922259129,0.978958129882812
"10",10,14,13,0.475348691099702,0.895795092099464,0.974926987560844
"11",11,14,13,0.478504931143712,0.844555231501839,0.975326138924937
"12",12,14,13,0.521373533285121,0.864699214513597,0.974451054624121
"13",13,14,13,0.51288432917912,0.956952442648695,0.974129801097394
"14",14,14,13,0.664608451315648,0.850585761381715,0.963525
"15",15,14,13,0.241972364160773,0.798363636415641,0.972334710743802
"16",16,14,13,0.5112191464047,0.854925332824912,0.977036052858374
"17",17,14,13,0.634927689250288,0.855079822404678,0.97150826446281
"18",18,14,13,0.252572522157186,0.825860278277029,0.977080137336548
"19",19,14,13,0.47381612469007,0.851025829743142,0.973777999690088
"20",20,14,13,0.399920467588296,0.882529991317013,0.9590931046975
