"",".sample","target1","target2","line","group","gini"
"1",1,18,16,0.217351681950321,0.689335372763958,0.899653979238754
"2",2,18,16,0.300424690954293,0.668660457690269,0.894671280276817
"3",3,18,16,0.396860019259193,0.699188443172004,0.915925925925926
"4",4,18,16,0.48233192050186,0.812325411102903,0.894132653061224
"5",5,18,16,0.360754793445375,0.730465936354234,0.90440778799351
"6",6,18,16,0.630759535930534,0.82645623082947,0.838541666666667
"7",7,18,16,0.3651277020465,0.718101656392745,0.890717878372199
"8",8,18,16,0.370053545328533,0.719463545436122,0.9269
"9",9,18,16,0.323574427476396,0.740226702919789,0.904636678200692
"10",10,18,16,0.634290535356506,0.800929134093039,0.913703703703704
"11",11,18,16,0.219874614001319,0.696658034140051,0.917178638941399
"12",12,18,16,0.25726297899837,0.697625295748729,0.924153645833333
"13",13,18,16,0.520921916811378,0.740845724125571,0.87828125
"14",14,18,16,0.289013600956762,0.688555344635531,0.922326869806094
"15",15,18,16,0.477935023502122,0.76539832115708,0.827613568736362
"16",16,18,16,0.372789746417995,0.864872717293667,0.913703703703704
"17",17,18,16,0.493303328850351,0.777128592480409,0.881909950328473
"18",18,18,16,0.795631785469183,0.845597281272523,0.893961927424152
"19",19,18,16,0.457342480418938,0.734796717012955,0.91
"20",20,18,16,0.629663317672856,0.806663687633617,0.912937911897329
