"",".sample","target1","target2","line","group","gini"
"1",1,2,1,0.159143236377909,0.87695960103138,0.881909950328473
"2",2,2,1,0.854880463785279,0.811454454647755,0.916389004581424
"3",3,2,1,0.578695778611756,0.828363753698314,0.871647832686794
"4",4,2,1,0.612913343614913,0.783636894297901,0.880577037477692
"5",5,2,1,0.400843166642313,0.755029003689113,0.881909950328473
"6",6,2,1,0.320381731620135,0.798608812335452,0.877218934911243
"7",7,2,1,0.536687817388571,0.796791937065166,0.912577479338843
"8",8,2,1,0.381226458006227,0.759734156219578,0.92775218115871
"9",9,2,1,0.208781631219321,0.768978799889453,0.869623882610896
"10",10,2,1,0.483732571787515,0.712433447666074,0.923611111111111
"11",11,2,1,0.549876944754708,0.777724033297156,0.910027744748315
"12",12,2,1,0.512251734181938,0.782758124107004,0.90440778799351
"13",13,2,1,0.472395702132918,0.773539346188888,0.893017854550733
"14",14,2,1,0.6504204721449,0.822706620964368,0.898384353741497
"15",15,2,1,0.48572616350604,0.775044319616126,0.916666666666667
"16",16,2,1,0.51356540700639,0.788621805637215,0.879743941472337
"17",17,2,1,0.547913240111924,0.793922555174572,0.900515259611574
"18",18,2,1,0.504893955000278,0.824318258736684,0.927137336223961
"19",19,2,1,0.416017939166783,0.747355894804724,0.821428571428571
"20",20,2,1,0.207248894068455,0.732874619908712,0.919305293005671
