"",".sample","target1","target2","line","group","gini"
"1",1,20,13,0.518280846811311,0.738761065189819,0.9179
"2",2,20,13,0.568437529820924,0.793330131818479,0.87998718154142
"3",3,20,13,0.479464524080309,0.794666336213571,0.924153645833333
"4",4,20,13,0.446864995853032,0.690094205547328,0.85296875
"5",5,20,13,0.341222647738941,0.707212055556814,0.888180272108844
"6",6,20,13,0.502277325636033,0.778924946749254,0.887371552190373
"7",7,20,13,0.495801977161054,0.754835279767246,0.863283036122542
"8",8,20,13,0.641801200365285,0.817880993229009,0.87171875
"9",9,20,13,0.25172280819382,0.78087011098245,0.907652785289346
"10",10,20,13,0.300080895971964,0.774608130204192,0.890717878372199
"11",11,20,13,0.654527061363009,0.817305843577653,0.862015235457064
"12",12,20,13,0.266828500395351,0.638140443837997,0.907439446366782
"13",13,20,13,0.299420888929433,0.917720528467877,0.888888888888889
"14",14,20,13,0.508093129351309,0.823704852960689,0.923885880882965
"15",15,20,13,0.433993791507345,0.848509988038716,0.913703703703704
"16",16,20,13,0.394883652877363,0.75831522923198,0.921262573707943
"17",17,20,13,0.497244104847737,0.803521118564483,0.88671875
"18",18,20,13,0.515601679695969,0.781210864111853,0.829994048799841
"19",19,20,13,0.445132921162886,0.768270694897219,0.919305293005671
"20",20,20,13,0.772095199335002,0.814058180095843,0.898384353741497
