"",".sample","target1","target2","line","group","gini"
"1",1,15,1,0.0973624282536825,0.833480525303988,0.909478305785124
"2",2,15,1,0.559158506283605,0.749595173365801,0.921262573707943
"3",3,15,1,0.442669140471342,0.749175460658107,0.919986419194206
"4",4,15,1,0.313464944567032,0.701368312563367,0.869623882610896
"5",5,15,1,0.580216996873263,0.728480177910718,0.879743941472337
"6",6,15,1,0.549833882669227,0.792880466106122,0.919986419194206
"7",7,15,1,0.590314692758766,0.784207900770413,0.910766347355269
"8",8,15,1,0.407018200725897,0.697275183277781,0.752685546875
"9",9,15,1,0.0794878816577918,0.687974807076255,0.88296875
"10",10,15,1,0.617189554998927,0.795543512503679,0.90867202268431
"11",11,15,1,0.63658190205822,0.824239140603299,0.914530993561419
"12",12,15,1,0.375176498857249,0.713274779382106,0.905604338842975
"13",13,15,1,0.42887334425207,0.7546478657095,0.919875130072841
"14",14,15,1,0.519460218520224,0.766244466411478,0.876232741617357
"15",15,15,1,0.858107402697572,0.820844246403575,0.91
"16",16,15,1,0.715677281085587,0.80021170314357,0.894672796106003
"17",17,15,1,0.513544167667351,0.826405742390823,0.905726573110005
"18",18,15,1,0.396047458168118,0.762364173295087,0.92069404960298
"19",19,15,1,0.632083652483647,0.750219577988469,0.801836734693878
"20",20,15,1,0.200549070488045,0.776330937673316,0.915925925925926
