"",".sample","target1","target2","line","group","gini"
"1",1,19,12,0.261079125774386,0.860264997118528,0.964268579076286
"2",2,19,12,0.423739773540644,0.897428669125756,0.977820098491844
"3",3,19,12,0.615686452104593,0.916085721856453,0.968963090587008
"4",4,19,12,0.306968588054721,0.890767799802681,0.968963090587008
"5",5,19,12,0.511083742440789,0.892695973036648,0.957221350078493
"6",6,19,12,0.583161431001361,0.871905036970776,0.949233716475096
"7",7,19,12,0.521681303857805,0.855112061401032,0.95265441153522
"8",8,19,12,0.675164752034115,0.894754174917185,0.938158250067513
"9",9,19,12,0.295677291171732,0.866256558921427,0.977145557655955
"10",10,19,12,0.45372771420835,0.831387895267158,0.933356195701875
"11",11,19,12,0.328991249959228,0.851460812042449,0.974729938271605
"12",12,19,12,0.365266963375552,0.957084705592655,0.975811760708446
"13",13,19,12,0.399114690838725,0.852714272361337,0.970674294698227
"14",14,19,12,0.391261264904772,0.901645495606693,0.976627423822715
"15",15,19,12,0.483224075146499,0.889177500262208,0.973844794209242
"16",16,19,12,0.330272095941831,0.872542576971381,0.970032737345757
"17",17,19,12,0.461181694025252,0.882747787557359,0.96888807490671
"18",18,19,12,0.243729030028452,0.887399422759003,0.944222153825109
"19",19,19,12,0.86499095242946,0.910864306073073,0.979184538085818
"20",20,19,12,0.583977446307707,0.88666697829295,0.965758477096966
