"",".sample","target1","target2","line","group","gini"
"1",1,4,19,0.45442229631388,0.866941734321414,0.967380648955985
"2",2,4,19,0.465030588042046,0.857435280588271,0.967630516464795
"3",3,4,19,0.525880165048889,0.814997882797971,0.976395187704712
"4",4,4,19,0.710047103026884,0.891552690590937,0.978662761400857
"5",5,4,19,0.594975270977725,0.883382832709515,0.975287208504801
"6",6,4,19,0.459697090724371,0.847385875448119,0.96739306874442
"7",7,4,19,0.403664457053103,0.864835945647706,0.97828125
"8",8,4,19,0.376195212920723,0.869270110429429,0.968639390114106
"9",9,4,19,0.581494236502376,0.885756318029001,0.940729319803507
"10",10,4,19,0.262164632330314,0.830345516790889,0.9666626085545
"11",11,4,19,0.292177252516168,0.799158560670575,0.949179725349995
"12",12,4,19,0.281249995413745,0.885491282945723,0.978317497798017
"13",13,4,19,0.550508338330834,0.864863786972632,0.969518658734451
"14",14,4,19,0.152710185493798,0.839047297325741,0.949681632653061
"15",15,4,19,0.312211024442819,0.863226308737331,0.95433026133064
"16",16,4,19,0.377764286755527,0.845327280381371,0.972202812472705
"17",17,4,19,0.599224669485308,0.83414811660982,0.952921282227233
"18",18,4,19,0.47338080034063,0.826937445105041,0.972001337693222
"19",19,4,19,0.214052173444672,0.897490150842362,0.97735211058264
"20",20,4,19,0.289843788219296,0.791601720090772,0.960938548685871
