"",".sample","target1","target2","line","group","gini"
"1",1,20,11,0.26111749652661,0.751688494583637,0.918246588576259
"2",2,20,11,0.400246468056396,0.772331283632742,0.926844199571472
"3",3,20,11,0.658880841513832,0.852337979924559,0.917178638941399
"4",4,20,11,0.490622019041317,0.804470933228452,0.876232741617357
"5",5,20,11,0.510304492049529,0.825245283938347,0.87998718154142
"6",6,20,11,0.381961597479133,0.81634317926653,0.904636678200692
"7",7,20,11,0.347125068542941,0.835876907487688,0.915925925925926
"8",8,20,11,0.571259001474154,0.792855883051679,0.881909950328473
"9",9,20,11,0.294883685739055,0.764398863722531,0.917844616856202
"10",10,20,11,0.652297508888112,0.811024462910451,0.894854253420583
"11",11,20,11,0.340796011280142,0.910407231644488,0.925496864704007
"12",12,20,11,0.209576758004434,0.560857254866125,0.796875
"13",13,20,11,0.293413015183477,0.775709092757556,0.927137336223961
"14",14,20,11,0.407792815222394,0.767835149998088,0.905271502179944
"15",15,20,11,0.684006056246214,0.844775563631779,0.926575825899422
"16",16,20,11,0.58543180325175,0.769442887945835,0.782356872354645
"17",17,20,11,0.434438108529186,0.772452781295963,0.89938139123848
"18",18,20,11,0.510617263723863,0.779582353484887,0.90093537414966
"19",19,20,11,0.576462576843299,0.841206516629683,0.896501669327914
"20",20,20,11,0.870019679647783,0.853639256427617,0.922200520833333
