"set","x","y","group",".sample","target1","target2"
4,0.819224843298968,0.723303034704409,1,1,20,15
4,0.988622740331215,0.90742259880058,1,1,20,15
4,-0.557937280108972,1.2559919887875,2,1,20,15
4,0.893080694316184,0.942493366887731,1,1,20,15
4,-1.72027070837036,-1.22368957501806,3,1,20,15
4,-1.66391415102688,-1.88483159334913,3,1,20,15
4,-0.524026030879624,-0.285388331271269,4,1,20,15
4,0.517962034802162,-0.571233601430782,5,1,20,15
4,0.0787537736158598,-0.751551211862487,5,1,20,15
4,-1.46994964691421,-1.91946307832779,3,1,20,15
4,-1.42851270276362,-2.0193498624534,3,1,20,15
4,-1.9047884266229,-1.33058036401562,3,1,20,15
4,-1.15430477780407,-1.76205294273199,3,1,20,15
4,-1.2821862630217,-0.458728831689076,3,1,20,15
4,0.41195047238351,-0.857563286314257,5,1,20,15
4,1.37988061639977,0.539972206120143,1,1,20,15
4,0.142272223479258,-0.455562338876275,5,1,20,15
4,-1.42550260072043,-1.55623569712758,3,1,20,15
4,-0.207158951158757,-0.376595056105838,4,1,20,15
4,-0.399979536661958,1.12216227255789,2,1,20,15
4,-0.948195896841169,-0.42233800590385,3,1,20,15
4,-0.892017303160431,-0.344205997430197,3,1,20,15
4,-0.853857683046807,-1.03786949334289,3,1,20,15
4,-0.806857426872202,-0.372628470683141,3,1,20,15
4,-0.760772456222912,-0.544158903082967,3,1,20,15
4,-0.244407666443828,0.9963988714663,2,1,20,15
4,-0.664816131634822,-0.406433853520142,3,1,20,15
4,-0.606557318233593,1.31805125405801,2,1,20,15
4,1.2773795719544,0.874563757532833,1,1,20,15
4,0.21911460025357,-0.908533693156978,5,1,20,15
4,-0.464522087389609,0.0583970892327467,4,1,20,15
4,-0.41768602858232,-0.496589157570413,4,1,20,15
4,1.37019401789862,1.1400080189159,1,1,20,15
4,-1.4760644610199,-1.47778203335119,3,1,20,15
4,-0.267844457138009,-0.264539789816424,4,1,20,15
4,1.05620956152805,0.774383017014268,1,1,20,15
4,-0.181727091337669,-0.303809957574675,4,1,20,15
4,-0.991725007330858,1.07779508988978,2,1,20,15
4,-0.0845957532240975,0.382052457474235,4,1,20,15
4,-0.0331267838131515,-1.21980468712339,5,1,20,15
4,0.43749130906109,-0.674611417478313,5,1,20,15
4,1.57945889238936,0.865093857698175,1,1,20,15
4,-0.307318808977315,-0.294578804466599,4,1,20,15
4,0.403154191113145,-0.48976607859188,5,1,20,15
4,-0.712918974354741,1.03772519467348,2,1,20,15
4,0.24271727801756,-0.450089191735624,5,1,20,15
4,-0.914650920968588,1.19693587192374,2,1,20,15
4,0.350131417214562,-0.0261483247581168,4,1,20,15
4,-1.88254465164015,-1.13335961367752,3,1,20,15
4,0.446394911734634,0.901397657061726,1,1,20,15
4,0.493841351823967,-0.702925387788379,5,1,20,15
4,-0.593930219455789,1.05677374880777,2,1,20,15
4,0.584359754449612,0.0096450853159901,4,1,20,15
4,0.633882634513351,1.0024443720264,1,1,20,15
4,0.674933560618356,0.464573581995225,4,1,20,15
4,0.731789097167393,1.07125002028666,1,1,20,15
4,1.4206278741023,0.833977102627544,1,1,20,15
4,0.816150310237158,1.00292969994734,1,1,20,15
4,0.880521653819006,0.226626360894625,4,1,20,15
4,1.32042125648453,1.05637575478046,1,1,20,15
4,0.966435054118415,0.840140941874625,1,1,20,15
4,1.23911716513132,0.962828210787106,1,1,20,15
4,0.113719938100742,-0.907956209053504,5,1,20,15
4,-1.8864817004473,-1.73313277456811,3,1,20,15
4,1.16598812219156,0.751910338872291,1,1,20,15
4,-0.17161702847643,-0.217138490153959,4,1,20,15
4,1.24947103217281,0.794580825604118,1,1,20,15
4,1.26876740469858,0.810543423487402,1,1,20,15
4,0.534995077369116,-0.819822848700224,5,1,20,15
4,0.637112755472477,-0.282371673688606,4,1,20,15
4,-0.631420791143355,1.21521476880726,2,1,20,15
4,1.49136383646131,1.48265673126134,1,1,20,15
