"set","x","y","group",".sample","target1","target2"
16,-1.61787682683758,-1.70886786382159,1,1,20,17
16,-1.23175728516287,0.68163372527067,2,1,20,17
16,1.42363101851501,0.708280049472685,3,1,20,17
16,-1.48416049418642,-1.42523405232032,1,1,20,17
16,-1.43843740081815,-1.91268349582192,1,1,20,17
16,0.0513085053609398,-1.31921388384227,4,1,20,17
16,-1.34808146518176,-1.08514293093243,1,1,20,17
16,-0.633236127976538,-0.836847343484644,4,1,20,17
16,-1.25625086741587,-0.98614503311573,1,1,20,17
16,-1.21826831633182,-0.523483274762105,1,1,20,17
16,-1.44649097774391,0.141479983549517,1,1,20,17
16,-1.12130111011819,-1.19498602008594,1,1,20,17
16,-1.06728167022768,-0.358365026885177,1,1,20,17
16,-0.48544307308175,-0.967754685802395,4,1,20,17
16,-0.985847673077134,-0.193943999110444,1,1,20,17
16,-0.936376341187016,-0.784069243094578,4,1,20,17
16,-0.144554798334771,-1.38170270457188,4,1,20,17
16,-0.849870892749189,-0.486844715908972,1,1,20,17
16,-0.366726138697923,-0.932514431516711,4,1,20,17
16,-0.75337624053972,-1.41519740495001,1,1,20,17
16,1.17392518672071,1.53327388736759,5,1,20,17
16,-0.660977197405133,-1.2494383878565,1,1,20,17
16,-0.611702633371813,-0.890068434619522,4,1,20,17
16,-0.573135712197362,0.474051931548713,2,1,20,17
16,-0.51869936036068,-1.41507132939064,1,1,20,17
16,1.66546187663896,1.1280086999497,3,1,20,17
16,1.49091402037197,0.906866454119218,3,1,20,17
16,-0.37576566465095,-1.08352746144693,4,1,20,17
16,-0.338967514108221,-0.815271690234616,4,1,20,17
16,-1.74357614035788,-0.388686773326863,1,1,20,17
16,-0.255306302556311,0.424773468380179,2,1,20,17
16,-0.196159754524162,-0.554555248488659,4,1,20,17
16,-0.486493489564316,-1.20296766340107,1,1,20,17
16,-0.105643205308619,0.188634847927367,2,1,20,17
16,-0.0636422394013456,1.67169297865787,5,1,20,17
16,0.798753764865443,1.76427280680591,5,1,20,17
16,0.0222953166993635,0.108041772137441,2,1,20,17
16,0.0749356531229704,0.551334792025101,2,1,20,17
16,0.11531338841974,-0.00621916903079946,2,1,20,17
16,0.168703408880453,-0.0486062372602361,2,1,20,17
16,0.21156493592941,-1.48003679607355,4,1,20,17
16,0.256038121812109,-0.0284975103229877,2,1,20,17
16,1.46696090483687,0.794469861692603,3,1,20,17
16,-1.15456833581031,0.0948107020516987,1,1,20,17
16,0.386331471272452,-0.237252919274059,4,1,20,17
16,0.447154750993621,0.707921022781798,2,1,20,17
16,1.55578841677253,0.396808702979485,3,1,20,17
16,-0.236004398549812,-1.33465173941017,4,1,20,17
16,-0.529626587541902,-0.622427784435734,4,1,20,17
16,-0.40757737360081,-0.863167350230549,4,1,20,17
16,0.673732633869687,0.30343694024998,3,1,20,17
16,0.722700639419507,0.709288475376924,3,1,20,17
16,-0.996209100660035,0.0245524290127152,1,1,20,17
16,0.805055353851983,0.458981542501906,3,1,20,17
16,0.848157091929157,0.00628221990624789,3,1,20,17
16,0.901925569174143,0.810146056911296,3,1,20,17
16,0.953057653272762,1.38896359775342,5,1,20,17
16,-1.02132653679424,0.106996345235156,1,1,20,17
16,1.03823419090238,0.638808302295977,3,1,20,17
16,1.04539532258093,1.29305576007911,5,1,20,17
16,1.12435298227867,1.058580742247,3,1,20,17
16,-1.61024625658143,0.105946746498655,1,1,20,17
16,1.21710987252653,0.466309698799081,3,1,20,17
16,1.25680215010254,0.152281205995124,3,1,20,17
16,1.3026012530601,0.944580206297197,3,1,20,17
16,1.34844560499783,1.62628648744318,5,1,20,17
16,0.241053704564191,-0.561505891046604,4,1,20,17
16,1.44890697989458,0.670995870022842,3,1,20,17
16,1.49272627229317,2.33061574033068,5,1,20,17
16,1.54864559714881,1.56533399467188,5,1,20,17
16,0.538046934863243,1.59436861347385,5,1,20,17
16,-0.847591299940723,-0.897605287701274,4,1,20,17
16,0.720263885619688,1.5171809616567,5,1,20,17
16,1.72148937598274,0.99563436643614,3,1,20,17
16,-1.13922700659086,0.14757179366524,1,1,20,17
16,-1.71220229263302,-1.28419967458765,1,2,20,17
16,-1.66315057424468,-1.67461234467106,1,2,20,17
16,-1.62440864327364,-1.53136779759665,1,2,20,17
16,-0.922996253502833,-0.688175912040811,1,2,20,17
16,-1.52641987595686,-0.89618783500213,1,2,20,17
16,-1.48165461047939,-0.49779094192771,1,2,20,17
16,-0.338696215910946,-1.06943228633283,1,2,20,17
16,-1.3767089843832,-0.835948151590418,1,2,20,17
16,-0.0196748332126129,1.81993781545923,2,2,20,17
16,0.648275003098116,0.479213436901554,3,2,20,17
16,-1.23609220667843,-1.72182104099061,1,2,20,17
16,-1.20416551937461,-0.904539915005681,1,2,20,17
16,1.91246852556004,0.558783503163385,4,2,20,17
