"set","x","y","group",".sample","target1","target2"
24,-1.69328434501222,-1.66300902664415,1,1,1,6
24,-1.64740843855453,-0.194949503308601,2,1,1,6
24,-1.6087194488715,-1.04702076791252,1,1,1,6
24,-1.56396610292633,-0.878980841706975,1,1,1,6
24,-1.50664311618155,-1.73982243344425,1,1,1,6
24,-1.46263499607646,-1.38998140590319,1,1,1,6
24,-1.42272510702148,-2.26278663177902,1,1,1,6
24,-1.38203541256741,-1.14755902290473,1,1,1,6
24,-1.32146948217246,-1.06064375162942,1,1,1,6
24,-1.2915300906408,-1.38853978522583,1,1,1,6
24,-1.24322048509087,-1.16095349806501,1,1,1,6
24,-1.1886344148774,-1.43722084587064,1,1,1,6
24,-1.14694505037035,-0.740946529762515,1,1,1,6
24,-1.09654753862546,-1.62243646100861,1,1,1,6
24,-1.06192594776503,-0.561410536751772,1,1,1,6
24,-1.01561232938802,-0.67908608779118,1,1,1,6
24,-0.956088211626981,-1.2653373643252,1,1,1,6
24,-0.912117929043726,0.000187384299672709,2,1,1,6
24,-0.870746353548002,-1.10425033183823,1,1,1,6
24,-0.826336381450124,-0.587138446759701,1,1,1,6
24,-0.782411564150825,-0.647298210218769,1,1,1,6
24,-0.741641121481025,-0.670887166677032,1,1,1,6
24,-0.689259052735729,-0.803212571360195,1,1,1,6
24,-0.649604376749147,-1.30918368389623,1,1,1,6
24,-0.59150760738566,-0.38251535115552,2,1,1,6
24,-0.550250209976672,0.14473985912533,2,1,1,6
24,-0.51192357140956,-0.201869148091048,2,1,1,6
24,-0.464015488317929,-0.240512909127239,2,1,1,6
24,-0.412887038107208,0.340360044780942,2,1,1,6
24,-0.357256259400031,0.955207156898755,3,1,1,6
24,-0.318877330209434,-0.844213185511342,1,1,1,6
24,-0.283427476047919,0.0563568278903201,2,1,1,6
24,-0.233018699840855,-1.24428425693709,1,1,1,6
24,-0.17583649411829,-0.264720284001301,3,1,1,6
24,-0.142516644582495,0.675543801846656,3,1,1,6
24,-0.0916751239084733,0.66141021736006,3,1,1,6
24,-0.0382940707990091,0.388665357995616,3,1,1,6
24,0.00930324541464842,0.41641955632525,3,1,1,6
24,0.0467601045618034,0.472932999487525,3,1,1,6
24,0.0930831015369744,-0.290025208673097,3,1,1,6
24,0.133857951166288,0.715017415854383,3,1,1,6
24,0.181206961712509,0.0432175744716838,3,1,1,6
24,0.233056731777197,-0.286525342862264,3,1,1,6
24,0.273091106932207,0.364502614104642,3,1,1,6
24,0.319533766028134,0.0248470087275377,3,1,1,6
