"set","x","y","group",".sample","target1","target2"
52,-1.85640978182034,-1.76233890893026,1,1,17,9
52,-1.82071014044947,-1.88594622858255,1,1,17,9
52,0.328509885682484,1.03295450999476,2,1,17,9
52,0.82699224752227,0.970509151942006,3,1,17,9
52,-1.67518384508441,-1.76105921400503,1,1,17,9
52,-0.642402189455156,-0.774482594261857,4,1,17,9
52,-1.59040935566391,-1.66374997500464,1,1,17,9
52,-0.823535256493464,-0.769077531565397,4,1,17,9
52,0.383684493460097,0.588084499742911,2,1,17,9
52,-1.44951933945686,-1.72792530777728,1,1,17,9
52,-0.306466144246909,1.86641287666922,3,1,17,9
52,-1.34850593466264,-0.468533823773792,4,1,17,9
52,1.3460179175099,0.209598902431351,5,1,17,9
52,2.02610168819786,-0.0466828362503323,5,1,17,9
52,-1.20432344809128,-0.541389349370943,4,1,17,9
52,-0.944308080193045,-1.97551539048405,1,1,17,9
52,-0.971649803012983,-0.776241139940659,4,1,17,9
52,-0.114153289230008,1.14931557467691,2,1,17,9
52,-1.02733254026415,-1.20339358003739,1,1,17,9
52,0.192340764556673,0.517804760943191,2,1,17,9
52,-0.924733423723079,0.152332230610438,4,1,17,9
52,1.60918732106252,-0.113385206061085,5,1,17,9
52,-0.327308379186402,-0.865126662693164,4,1,17,9
52,-0.190661988381266,1.4456393841697,3,1,17,9
52,-0.743213635178122,-1.04163718421234,4,1,17,9
52,0.0169785787191049,0.629352493208708,2,1,17,9
52,-0.660624689333811,-0.0853518605003207,4,1,17,9
52,-0.60469174687254,-1.31743873790292,4,1,17,9
52,0.420741394472624,0.968561941564346,2,1,17,9
52,-1.4278637485677,-1.37782455156858,1,1,17,9
52,0.346318684791468,0.384771068455098,2,1,17,9
52,0.291183593128724,1.65242781396103,3,1,17,9
52,-0.377253776195987,-0.583251019509733,4,1,17,9
52,-0.325717783552359,-0.0132758341533787,4,1,17,9
52,-0.283503860205035,-0.660418680008176,4,1,17,9
52,-0.708171444065896,-0.856027916979059,4,1,17,9
52,-0.181763020942355,0.0793038715813367,4,1,17,9
52,-0.146724807011877,0.0684079840764481,4,1,17,9
52,-0.992809371226237,-0.820183606691569,4,1,17,9
52,-0.0380750373335829,0.394781600639876,2,1,17,9
52,-0.00185628294205519,0.2962552361266,2,1,17,9
52,0.0428623703251263,0.549471723690078,2,1,17,9
52,0.0932772659862683,-0.229790533484971,2,1,17,9
52,-0.124121867867353,0.940746808250364,2,1,17,9
52,0.180881338419351,0.832742228595953,2,1,17,9
52,0.239761099348956,0.957960691452087,2,1,17,9
52,2.06362640409958,-0.195067964977645,5,1,17,9
52,0.325079547544636,-0.165398668892664,2,1,17,9
52,-1.78396590693157,-1.01535306833733,1,1,17,9
52,0.408866213436489,0.100897460170393,2,1,17,9
52,0.456735133550215,0.641988395786878,2,1,17,9
52,-0.989317201850351,-0.343580687897296,4,1,17,9
52,1.25314566608799,-0.0311277196339319,5,1,17,9
52,1.50381379964976,-0.0703590693012991,5,1,17,9
52,0.659327049443504,0.913415631906181,3,1,17,9
52,0.691441005074206,0.823189141260342,3,1,17,9
52,0.747623359297891,0.203784290523708,2,1,17,9
52,0.79010737760743,0.722923836478671,3,1,17,9
52,0.28540971448733,0.704169942744805,2,1,17,9
52,0.243542132959407,0.928019306016637,2,1,17,9
52,0.921268250870474,1.43669595623537,3,1,17,9
52,1.65928542050725,-0.197608603944638,5,1,17,9
52,1.03137265420013,1.0443513064783,3,1,17,9
52,-0.582031802670819,-0.409757551223054,4,1,17,9
52,1.10874502980343,1.44306784684549,3,1,17,9
52,0.990752680189786,-0.246619410028413,5,1,17,9
52,-0.494316014603161,-1.09724188342324,4,1,17,9
52,-1.18489253011659,-0.978105449316182,1,1,17,9
52,1.29346282262155,1.04452218983798,3,1,17,9
52,1.34422213505387,1.1751767600209,3,1,17,9
52,-0.711112777139886,-1.09425075217206,4,1,17,9
52,1.53159487947246,-0.308993493151855,5,1,17,9
52,1.4844265761157,1.4274964787321,3,1,17,9
52,-1.14588635740063,-1.28458603029052,1,1,17,9
52,1.58684010616677,2.46096413051943,3,1,17,9
52,0.573880872438928,0.35509206967768,1,2,17,9
52,-1.54881551085146,-1.18085960309947,2,2,17,9
52,-1.49168050462586,-1.19915957253884,2,2,17,9
52,-1.44442456702194,-1.10788328640998,2,2,17,9
52,0.52620611318903,-1.11647674309719,3,2,17,9
