"set","x","y","group",".sample","target1","target2"
47,-1.6872823000415,-0.22616587049878,1,1,13,6
47,1.34102937045023,0.0866831308945799,2,1,13,6
47,0.161450709819984,-0.763553309096769,3,1,13,6
47,-1.70170797493938,-1.9155347241341,4,1,13,6
47,-0.0169965604503998,-1.55896877190674,3,1,13,6
47,0.372074669811707,1.56588132376477,5,1,13,6
47,1.22675053330687,1.13171723540661,5,1,13,6
47,-1.52039241562952,-0.551760859743749,1,1,13,6
47,-1.47061519856836,-1.14840692830063,4,1,13,6
47,0.814261629973346,1.12413182725026,5,1,13,6
47,-1.36205456740921,-1.43038464524269,4,1,13,6
47,1.41411473416144,0.954680465698912,5,1,13,6
47,-1.27631575545191,-1.51170255279411,4,1,13,6
47,-1.21393316686253,-1.61198656269927,4,1,13,6
47,-1.16494148798288,-0.787559775524332,1,1,13,6
47,-0.914834679409477,-0.535318156912714,1,1,13,6
47,-1.06738361243922,-0.604423457483104,1,1,13,6
47,-1.03272220549855,-1.62780350308556,4,1,13,6
47,-0.984752497671876,-2.17158762683886,4,1,13,6
47,-0.934698794873365,-0.6015700507211,1,1,13,6
47,1.02277572146021,0.565316048175685,2,1,13,6
47,-0.784436682316813,-1.47457766383051,4,1,13,6
47,-0.793779617423063,-1.22496387999802,4,1,13,6
47,-1.39908854930406,-0.435311531039958,1,1,13,6
47,0.492143579554675,1.89953228404187,5,1,13,6
47,-0.637445628297679,-0.170254347064355,1,1,13,6
47,-1.3455215236234,-0.445424812805822,1,1,13,6
47,-0.544246883509207,-0.579861443280034,1,1,13,6
47,-0.290289451975238,-1.10189423780356,3,1,13,6
47,0.465033365919381,-0.958957640896357,3,1,13,6
47,-0.392815690063999,-0.586815814992766,1,1,13,6
47,-0.343435738216617,0.131502891955659,2,1,13,6
47,-0.301785614754925,0.0118150143456322,2,1,13,6
47,-0.257550274869265,-0.0920929928718216,2,1,13,6
47,-0.206567581121577,0.0389941910062585,2,1,13,6
47,-0.150160433728149,0.28552492469314,2,1,13,6
47,-0.101508935138986,0.34383312558904,2,1,13,6
47,0.173862489348382,1.30799609066676,5,1,13,6
47,-0.013989398639806,-0.0327928084814166,2,1,13,6
47,1.4875207890556,0.696658175633069,5,1,13,6
47,0.0840523719738507,-0.0949949561063453,2,1,13,6
47,0.930275479528029,0.408567629279488,2,1,13,6
47,0.182627180663647,0.11306670451106,2,1,13,6
47,0.235586343604393,0.61681873694191,2,1,13,6
47,0.832268572530818,-0.39429646059327,2,1,13,6
47,0.317243416192242,0.286569017089422,2,1,13,6
47,0.37089464213967,0.731345431618707,2,1,13,6
47,0.426950336634865,-0.72545568123947,3,1,13,6
47,0.469434221782044,0.409187947355425,2,1,13,6
47,0.519087153712044,0.484359866664129,2,1,13,6
47,0.835224597316842,0.660143802325069,2,1,13,6
47,0.115026425028098,-1.14752907210672,3,1,13,6
47,0.665315757447043,0.497725616690599,2,1,13,6
47,0.714439403913129,0.272536053604642,2,1,13,6
47,0.757461953512002,0.197174519637103,2,1,13,6
47,0.815695011694667,1.39452842285497,5,1,13,6
47,-0.562748662391259,-1.35359319528064,4,1,13,6
47,0.973556741484201,1.23640277627042,5,1,13,6
47,0.946084857325756,1.02464529752034,5,1,13,6
47,0.377578112817628,1.80710413609442,5,1,13,6
47,1.04291568233246,1.02985389077225,5,1,13,6
47,1.46126005067346,1.20779617800391,5,1,13,6
47,-1.02370486551952,0.00821622489805684,1,1,13,6
47,1.20482555357526,1.46029429822814,5,1,13,6
47,-0.945704604463694,-0.166935628674185,1,1,13,6
47,1.29425333884843,1.00993948136119,5,1,13,6
47,-0.60539397207144,-1.65955628131687,4,1,13,6
47,1.37913420982399,0.829843985703709,5,1,13,6
47,1.44651643586819,1.86403390194874,5,1,13,6
47,1.19765377415917,0.557238942662115,2,1,13,6
47,1.8075469808873,0.960375552327745,5,1,13,6
47,-1.44865284433516,-0.480413899235043,1,1,13,6
47,-1.87901568243449,-0.452717242570209,1,1,13,6
47,1.68128562366881,1.49744992838179,5,1,13,6
47,-1.67873797057334,-0.084318686697708,1,1,13,6
47,-1.64269608395412,-1.53703993782428,1,2,13,6
47,-1.5823675729708,-1.68351355530497,1,2,13,6
47,0.730059018612655,1.62851948986681,2,2,13,6
47,-1.49573442510567,-1.39409451505989,1,2,13,6
47,-1.45528296025708,-1.52400519105396,1,2,13,6
47,-1.41016805707509,-1.54294578719428,1,2,13,6
47,-1.37338916191184,-0.929974906461922,1,2,13,6
47,1.34486975059813,1.38878992224993,2,2,13,6
47,-1.28321780283606,-1.05244007210955,1,2,13,6
47,-1.23164923601444,-1.26908811912284,1,2,13,6
47,-1.18089599749468,-1.47725052006652,1,2,13,6
47,0.151559739350476,-0.543848377014889,3,2,13,6
47,1.23356079540718,1.81455846701215,2,2,13,6
47,-1.05586499220115,-0.695790198678255,1,2,13,6
47,-0.91682245385998,-0.858541229930465,1,2,13,6
