"set","x","y","group",".sample","target1","target2"
35,-1.38090125328138,1.34086465664897,1,1,2,3
35,-1.62196865697637,-1.46152333471871,2,1,2,3
35,0.59317030263179,-0.576895089451646,3,1,2,3
35,-0.168696455124479,1.17957519246763,1,1,2,3
35,-1.20133002146353,1.1806949279079,1,1,2,3
35,-1.56169272074397,-1.68854618051232,2,1,2,3
35,-0.0188353385707516,-0.818157201876042,3,1,2,3
35,-1.6202441776621,-0.843507980136675,2,1,2,3
35,-0.222708571379987,-0.662097138286992,3,1,2,3
35,-1.52588115698076,-1.53343283266935,2,1,2,3
35,-0.441094710775255,-0.707664154255279,3,1,2,3
35,-1.43128779023008,-1.31671653102481,2,1,2,3
35,-1.20764651130653,1.60631358283164,1,1,2,3
35,-1.34336464276425,-1.11976007553919,2,1,2,3
35,1.40293426782477,0.0784613074488545,4,1,2,3
35,-1.24800344036467,-2.23160736670532,2,1,2,3
35,1.35323064422447,0.210541580091832,4,1,2,3
35,-0.425943812462433,-0.904774780783004,3,1,2,3
35,-0.479751219255508,1.82673344479908,1,1,2,3
35,-1.22387603086464,-1.01163752078319,2,1,2,3
35,-0.305622257135172,-0.944295913106963,3,1,2,3
35,-0.94747207569488,-0.715291047420287,3,1,2,3
35,-1.23378792107688,1.49114818487452,1,1,2,3
35,-0.802164746408331,1.4132084383537,1,1,2,3
35,-0.814557968134102,-1.39253832490766,2,1,2,3
35,0.984174055154621,-0.0249353539681713,4,1,2,3
35,-0.709771946609223,-0.199169823589448,3,1,2,3
35,-0.644270708264534,-1.01635242008983,3,1,2,3
35,-0.227010036356876,-0.805314334218892,3,1,2,3
35,0.90025208150118,0.311369866274133,4,1,2,3
35,-0.503210168738838,-0.69701517575231,3,1,2,3
35,0.113968287138739,-0.192380587368934,3,1,2,3
35,-0.400985672546528,-0.65228916709666,3,1,2,3
35,1.11050272907149,0.724603444316998,4,1,2,3
35,-0.0500284924466893,-0.264017412972272,3,1,2,3
35,-0.262443569283069,-0.0775877389998515,3,1,2,3
35,-0.216523838196364,-0.908229065199055,3,1,2,3
35,0.91892195366268,0.840481269416153,4,1,2,3
35,0.429047233893769,-0.566028147766194,3,1,2,3
35,1.44284130045871,0.661882549332313,4,1,2,3
35,-1.90579433259221,-0.76205122624125,2,1,2,3
35,0.0356164127404428,-1.22526910170735,3,1,2,3
