"set","x","y","group",".sample","target1","target2"
1,-1.9191276317466,-2.34578998593467,1,1,8,20
1,0.450764313751218,1.24603286357508,2,1,8,20
1,1.39867483761829,0.492935101176902,2,1,8,20
1,0.0230562153294199,1.05848067931951,2,1,8,20
1,-1.57789992481514,-1.46428666779648,1,1,8,20
1,1.21828442192631,0.593913682477147,2,1,8,20
1,-1.42963880866165,-1.62539694583392,1,1,8,20
1,-1.35095941750014,-1.33313744662702,1,1,8,20
1,-1.26309413738365,-0.185352731691093,3,1,8,20
1,-1.16493653977052,-1.00439506010463,1,1,8,20
1,-1.10224429527484,-1.09641799337372,1,1,8,20
1,-1.0035046252953,-1.16832114778705,1,1,8,20
1,-0.925254534476308,-1.2015707152669,1,1,8,20
1,0.916288101779483,0.645623412023526,2,1,8,20
1,0.0815518027214242,1.1775248329907,2,1,8,20
1,-0.220636888403042,0.779509735553463,2,1,8,20
1,0.856620551504574,-0.168734955448865,2,1,8,20
1,-1.0840255606288,-1.50904321430441,1,1,8,20
1,-0.426210610062132,-0.0771018137498192,3,1,8,20
1,-0.33838800036013,-0.860094623093423,3,1,8,20
1,-0.270124922745128,0.28350757758081,2,1,8,20
1,-0.173731937530704,-0.600315759171774,3,1,8,20
1,0.154455681608559,1.28212373000619,2,1,8,20
1,-0.000630783562557743,0.561691362267392,2,1,8,20
1,0.0585491359574573,-0.0974069388413937,2,1,8,20
1,0.140828414348818,0.143738431072334,2,1,8,20
1,0.233238344913581,0.0887767238778072,2,1,8,20
1,-0.121783942465725,0.735859969494403,2,1,8,20
1,0.398397860014394,0.364350488934887,2,1,8,20
1,0.695608101794476,-0.300360297496687,2,1,8,20
1,1.43503405385126,-0.56479901652797,2,1,8,20
1,0.639285250776227,0.115397237136295,2,1,8,20
1,-0.34996386662222,0.812186685369818,2,1,8,20
1,0.80306882071768,-0.0956101248386503,2,1,8,20
1,0.244732475563504,0.939927350171853,2,1,8,20
1,0.974034014225218,1.00416295113127,2,1,8,20
1,1.06693031391995,0.973842008820459,2,1,8,20
1,1.1482854924016,0.559522513277727,2,1,8,20
1,-1.75526750800172,-1.24940060932897,1,1,8,20
1,1.29470399349854,1.66684168856374,2,1,8,20
1,1.3825494991681,1.30597159063416,2,1,8,20
1,0.0341241857706051,0.822864123157415,2,1,8,20
1,0.879127719532766,0.126263298217317,2,1,8,20
1,-1.78271933234448,-1.77810324182703,1,1,8,20
1,1.73194966495734,0.944591252214266,2,1,8,20
1,-1.40569132641791,-1.3369718034121,1,2,8,20
1,-1.32877576310902,-1.14486443200966,1,2,8,20
1,-1.26622021541303,-0.871828532481728,1,2,8,20
1,-1.18514521732043,-1.04467674654092,1,2,8,20
1,-1.10452120191499,-0.972539041587199,1,2,8,20
1,-1.05244158686921,-0.895994073929146,1,2,8,20
1,-1.06003721738079,-1.20228500711136,1,2,8,20
1,-0.894684040672357,-0.225905275410525,1,2,8,20
1,0.453520263945106,0.987905205321622,2,2,8,20
1,-0.756317940031809,-1.1529730373437,1,2,8,20
1,-1.03687873116924,-1.17315802474575,1,2,8,20
1,0.232793239590379,0.772467833889994,2,2,8,20
1,-0.517425896765625,-0.480455999114202,1,2,8,20
1,0.281600129454203,0.931387384949971,2,2,8,20
1,1.50538246843884,-0.380985626504488,3,2,8,20
1,-1.481900962544,-1.32874845209531,1,2,8,20
1,-0.202941735457754,0.363325538871601,1,2,8,20
1,-0.132880337235289,-0.0752364108342417,1,2,8,20
1,-0.0810785037574597,-0.405356627908933,1,2,8,20
1,-0.898123347853907,-0.601880288255033,1,2,8,20
1,0.0794074007963298,0.149744437298854,1,2,8,20
1,0.163921309438157,-0.627319669235363,1,2,8,20
1,0.230274881088977,0.570650811022436,2,2,8,20
1,-0.954879794843306,-1.74113072689754,1,2,8,20
1,-0.706100003577824,-0.938000440905414,1,2,8,20
1,0.46671292801849,0.818672044123635,2,2,8,20
1,-1.4440897954348,-1.50273189752037,1,2,8,20
1,0.430523541717388,0.812980820595801,2,2,8,20
1,1.57582206539985,0.406553370086277,3,2,8,20
1,0.764531524783971,0.499581056360533,2,2,8,20
1,0.820496281291591,0.432702688975836,2,2,8,20
1,1.26786555235093,0.208827304013797,3,2,8,20
1,0.995389180925669,0.780889305575243,2,2,8,20
1,-0.546440884011823,1.09491217488443,2,2,8,20
1,1.22876539340655,0.259569357449342,3,2,8,20
1,0.516109333796835,0.794278627499323,2,2,8,20
1,1.0653828319935,-0.175594659794039,3,2,8,20
1,-1.25719308836266,-1.3316374482035,1,2,8,20
1,1.42861378823817,2.00319259464837,2,2,8,20
1,1.5038521646161,1.70333488001879,2,2,8,20
1,1.57420496791401,1.04733078113366,2,2,8,20
1,1.66937798975223,1.78326187641754,2,2,8,20
1,-0.13284196907146,1.23212306110963,2,2,8,20
1,0.588732461508099,1.10338664122591,2,2,8,20
1,0.603329860749343,0.853196426367945,2,2,8,20
1,-1.87609959720735,-1.25154831793939,1,3,8,20
1,0.943447857082772,0.814515565570183,2,3,8,20
1,-1.71424109874527,-1.41872835699921,1,3,8,20
1,-1.64547021187194,-0.983282037425945,1,3,8,20
1,-1.07958670800225,-0.492057401285068,1,3,8,20
1,-1.49430382338953,-1.08368639082126,1,3,8,20
1,-1.41657222915432,-0.908659779946067,1,3,8,20
1,-1.31656038059432,-0.80921679412374,1,3,8,20
1,-1.24944710219532,-0.725939576975747,1,3,8,20
1,0.815741696234881,0.450261148475617,2,3,8,20
1,0.439262761068212,0.777119062587567,2,3,8,20
1,-1.02978662501549,-1.21307387930211,1,3,8,20
1,0.948167955144215,0.726369850367044,2,3,8,20
1,-0.61007081480991,-1.55757792343719,1,3,8,20
1,-0.389241378523578,-0.984801562763305,1,3,8,20
1,-0.766854904107778,-1.48004110066816,1,3,8,20
1,-0.529535780708013,-1.11931152035638,1,3,8,20
1,-0.566516435051331,-0.547653883918096,1,3,8,20
1,-0.478209866155354,0.171377208426795,1,3,8,20
1,-0.398705883158683,-0.526075940964499,1,3,8,20
1,0.642232184678664,1.01497578805319,2,3,8,20
1,-1.11859431884759,0.0715391274113641,1,3,8,20
1,-0.66337116218194,-0.928765670489667,1,3,8,20
1,1.16744016340728,0.627925139186098,3,3,8,20
1,-0.0228947875908169,0.583159757669837,2,3,8,20
1,-0.811615929964506,-1.20752162854766,1,3,8,20
1,0.13289201711335,-0.0604765436290591,2,3,8,20
1,0.233766290434909,0.794326796522018,2,3,8,20
1,0.613380020194812,0.737258008755844,2,3,8,20
1,0.38589794748202,0.25245557814706,2,3,8,20
1,0.703976003786397,0.498144428650408,2,3,8,20
1,0.530612972887008,0.849859267100189,2,3,8,20
1,-0.186234736992078,-1.28690106349341,1,3,8,20
1,0.7009084170247,0.837238576677489,2,3,8,20
1,1.30648769169332,0.607415741063439,3,3,8,20
1,0.588630780768981,0.946670548810947,2,3,8,20
1,0.917848188928658,1.40123282529999,3,3,8,20
1,0.999224489617054,0.480181721571743,2,3,8,20
1,0.99808941920937,1.18730949551685,3,3,8,20
1,1.14094795942996,1.59655601359835,3,3,8,20
1,1.21283290698686,1.23470539675436,3,3,8,20
1,-0.448697350236251,-1.66088078252664,1,3,8,20
1,1.39477569251615,1.55479623842999,3,3,8,20
1,1.47364510532484,0.644371348325976,3,3,8,20
1,1.52240260348921,1.38643552264026,3,3,8,20
1,-1.63711318950586,-1.04740172070516,1,4,8,20
1,-1.53943641531558,-1.50126942649538,1,4,8,20
1,-1.47511958142206,-1.26899732669612,1,4,8,20
1,-1.39494674088567,-1.19745102080985,1,4,8,20
1,1.01665152501563,2.17548727373994,2,4,8,20
1,-1.25806270081454,-1.46302266575968,1,4,8,20
1,-1.17834441833266,-0.632907019365093,3,4,8,20
1,1.07140541408347,1.64740456695249,2,4,8,20
1,-1.00271459712558,-1.03704549582277,1,4,8,20
1,-0.931929599806476,-0.728332586242577,3,4,8,20
1,-0.855229797755213,-0.619430921886661,3,4,8,20
1,-0.788520225460478,-1.09557121717906,1,4,8,20
1,-0.722034452834016,-0.2979523914032,3,4,8,20
1,-0.642312733426551,-0.408984286579252,3,4,8,20
1,-0.854188925090645,0.203920005046987,3,4,8,20
1,-0.477139039181089,-0.397090555415094,3,4,8,20
1,-0.394290471530446,-0.144105232694665,3,4,8,20
1,-0.336426844640035,-0.351971916023527,3,4,8,20
1,-0.241253348842399,0.0697489008737552,3,4,8,20
1,-0.190023758615422,-0.495668799702161,3,4,8,20
1,1.4041420170467,0.959022875016061,2,4,8,20
1,-0.00884007454556832,-0.565460556491966,3,4,8,20
1,0.0475558024065246,-1.34835898862465,3,4,8,20
1,0.131376490953286,0.131956639160626,3,4,8,20
1,1.16619037569177,0.780227801847426,2,4,8,20
1,-0.47808546177993,-0.125113173561832,3,4,8,20
1,0.373882169359156,1.00930393731141,2,4,8,20
1,1.31156992824314,1.24994138791528,2,4,8,20
1,0.518260736536433,0.108149201006921,2,4,8,20
