"set","x","y","group",".sample","target1","target2"
51,-1.71085261988695,-1.36473275338493,1,1,3,11
51,-0.311548189162179,-2.05485688168337,1,1,3,11
51,-1.60621653380522,-1.39705944511056,1,1,3,11
51,1.08003040205735,-0.194249112396095,2,1,3,11
51,-1.64442439756438,-0.445109479013464,3,1,3,11
51,2.34534870424423,1.55411988882877,4,1,3,11
51,-1.41633951543158,-1.47517900168648,1,1,3,11
51,-1.37376438879802,-0.866871475695123,1,1,3,11
51,-0.40253574444782,-1.25264410899508,1,1,3,11
51,-1.27727478697818,-1.07543823756885,1,1,3,11
51,-1.23358732099573,-1.77818914219972,1,1,3,11
51,-1.18019361454823,-0.72412794275255,1,1,3,11
51,-1.13120940539082,-1.21522759741392,1,1,3,11
51,-0.0920581767906461,1.4146341462812,5,1,3,11
51,-1.03663581087062,-0.323208825324102,3,1,3,11
51,-1.00698029053667,-0.902876500810098,1,1,3,11
51,1.31176159946903,1.04391335104529,5,1,3,11
51,-0.905308882823146,-0.591572445824473,3,1,3,11
51,0.469441102313445,0.802545457375683,5,1,3,11
51,1.11172977956421,-0.835855147873023,2,1,3,11
51,0.178661434076881,0.605222335974615,5,1,3,11
51,1.05503788920724,-0.646449050256936,2,1,3,11
51,0.462442611606913,-0.804613211480163,2,1,3,11
51,-0.822912247343712,-1.42647414491513,1,1,3,11
51,-0.583864115971749,-0.755449025388216,1,1,3,11
51,-0.537650724224296,-0.921532254532694,1,1,3,11
51,-0.558770837118777,-1.07158800373591,1,1,3,11
51,-0.772662556228662,0.427048742473911,3,1,3,11
51,1.00128919994056,-0.340382179151437,2,1,3,11
51,-1.16444002161839,-0.273442130352542,3,1,3,11
51,-0.918497335368692,-0.458253736612007,3,1,3,11
51,-0.247970485128323,-0.144136072439757,3,1,3,11
51,-0.208833931658136,0.219977211017323,3,1,3,11
51,-0.150358261625773,0.709290552703747,5,1,3,11
51,-1.06939068781111,0.0344089920273647,3,1,3,11
51,-0.0534266726477676,0.158487063473315,3,1,3,11
51,-1.52579902208644,0.254329790863787,3,1,3,11
51,-1.18932964815538,-0.0498038460745593,3,1,3,11
51,-0.0221976979433185,0.870017577581518,5,1,3,11
51,0.124551897487408,-0.60888434536221,2,1,3,11
51,-0.9748274476351,-0.301014958738499,3,1,3,11
51,0.212167724525216,0.131894544091553,2,1,3,11
51,0.261319866491314,0.186892478436521,2,1,3,11
51,0.309509964054918,-0.601175264781684,2,1,3,11
51,0.368878119698644,0.585161628796754,5,1,3,11
51,0.128926548308058,1.08046734562754,5,1,3,11
51,-0.856506051215512,-0.45229364195075,3,1,3,11
51,0.498562172398297,0.63191635328313,5,1,3,11
51,0.544460659673465,-0.134992707027152,2,1,3,11
51,0.599120481373419,1.18574879391715,5,1,3,11
51,0.636233528032903,1.33615940078329,5,1,3,11
51,-0.848165477446183,0.378598321075713,3,1,3,11
51,0.732820807792343,0.769618026851559,5,1,3,11
51,0.781678332875708,0.86148008741988,5,1,3,11
51,1.23300999317204,-0.0988696456322289,2,1,3,11
51,-0.0466940220727354,0.525544219900756,5,1,3,11
51,0.915810170365101,0.327662042402573,5,1,3,11
51,0.973761860407442,0.75817968365758,5,1,3,11
51,1.0226161622538,0.611137968512041,5,1,3,11
51,1.0696577691894,0.621406982818005,5,1,3,11
51,1.11363958371485,0.517994989362212,5,1,3,11
51,1.16463703844428,1.46782309557429,4,1,3,11
51,1.20178034365037,1.78458319056859,4,1,3,11
51,-1.10504191098814,-1.71934455848812,1,1,3,11
51,-0.67755801410096,0.333776699323383,3,1,3,11
51,1.34665561455642,1.43748381807856,4,1,3,11
51,1.03647410926404,-0.649549512673628,2,1,3,11
51,1.44150892380235,0.924420356566544,5,1,3,11
51,-0.368359357863928,-0.145520690558543,3,1,3,11
51,-0.291013605763779,-2.08231955994044,1,1,3,11
51,1.98288274566045,1.77994599495238,4,1,3,11
51,1.46420047650128,2.33743489309373,4,1,3,11
51,1.67064303378078,1.98375918271063,4,1,3,11
51,0.286178032343837,-0.619333290022565,2,1,3,11
51,-0.814228872250935,0.149534720396117,3,1,3,11
51,0.115397233815919,-0.921533770788821,1,2,3,11
51,-1.05181336828259,-0.227561759629012,2,2,3,11
51,-0.551832891323443,-0.328588968361409,1,2,3,11
51,-1.52370916734468,-1.67937837497245,3,2,3,11
51,-1.49100101998911,-1.76293014312625,3,2,3,11
51,-1.44010085241557,-1.56181917758727,3,2,3,11
51,-1.38546634348461,-1.54033183571405,3,2,3,11
51,-1.35001928410397,-0.954123990114039,3,2,3,11
51,-1.30337004740687,-1.6773863820015,3,2,3,11
51,0.360240763224062,-1.56428967265438,1,2,3,11
51,-1.20100868088836,-1.15469295903619,3,2,3,11
